ts,addr,coin,szi,entryPx,liqPx,mark,dist_to_liq,uPnl,lev,acct_value
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,SYRUP,-720.0,0.18369,50.4072109512,0.18725,268.1974,-2.5272,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,PUMP,-1082517.0,0.001492,0.038617513,0.001504,24.6765,-12.073816,10,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,XPL,-3003.0,0.086811,0.1102398373,0.089008,0.2385,-6.538658,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,WLFI,2338.0,0.057816,,0.057306,,-1.184536,5,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,LINEA,-125041.0,0.002413,0.2916334145,0.002461,117.5020,-5.902054,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,SKY,-2816.0,0.058413,12.899426709,0.059078,217.3457,-1.88672,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,ASTER,-125.0,0.62059,307.4183823564,0.6198,494.9961,0.1025,5,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,AVNT,-2141.0,0.094895,18.0057495491,0.093639,191.2890,2.686955,5,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,STBL,903.0,0.022989,,0.02251,,-0.437784,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,0G,-103.0,0.184758,351.2267737365,0.17427,2014.4173,1.080284,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,HEMI,-91672.0,0.004409,0.3987124099,0.004277,92.2224,11.891312,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,APEX,500.0,0.26775,,0.26489,,-1.43,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,MON,20000.0,0.021917,0.0162364541,0.021973,0.2611,0.98,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,MET,-1743.0,0.150862,0.1724122056,0.15161,0.1372,-1.216401,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,ICP,80.6,2.2882,,2.1703,,-9.56722,5,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,AERO,65.0,0.484699,,0.48757,,0.185901,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,FOGO,-23677.0,0.009696,0.0110906935,0.009497,0.1678,4.960127,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,LIT,-93.0,2.389133,2.8958268524,2.3813,0.2161,0.784342,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,AXS,-93.3,0.97773,412.0237278963,0.98594,416.8994,-0.76506,5,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,DASH,-2.53,34.758,15191.1442073302,33.11,457.8083,4.16944,5,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,SKR,-9364.0,0.009261,3.8706885827,0.009262,416.9107,0.0,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,AZTEC,13729.0,0.015007,,0.014003,,-13.799993,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,CHIP,3348.0,0.030609,,0.03057,,-0.132371,3,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,GRAM,-38.0,1.6097,1010.8047616986,1.5988,631.2271,0.4142,5,45629
2026-07-13T17:23:15Z,0xe2d2dbae54981833479038c70425e1e3ce6680ec,CASHCAT,-143.0,0.15611,0.1784114266,0.15508,0.1504,0.12012,3,45629
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,BTC,0.03956,62454.8,,62239.0,,-8.855826,40,37897
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,ETH,-2.206,1774.89,16673.1238858372,1773.7,8.4002,3.528469,25,37897
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,SOL,-73.69,75.8072,519.1935690119,75.343,5.8911,35.535226,20,37897
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,XRP,4996.0,1.073359,,1.0677,,-28.774872,20,37897
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,AAVE,-93.75,96.0389,434.9145666946,94.387,3.6078,160.308879,10,37897
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,WLD,324.2,0.39723,,0.39833,,0.302655,10,37897
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,NEAR,1671.0,1.94594,,1.9389,,-12.437683,10,37897
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,FARTCOIN,81338.3,0.14207,,0.1422,,2.888183,10,37897
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,PUMP,2456966.0,0.001496,,0.001504,,17.310112,10,37897
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,XPL,140256.0,0.089481,,0.089008,,-69.106056,10,37897
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,ZEC,-43.58,511.3926,1241.9631729714,509.4,1.4381,91.633925,10,37897
2026-07-13T17:23:15Z,0x66d3974f5f5628422479ac415b4424131b2626d0,LIT,-3706.0,2.387548,10.604806295,2.3813,3.4534,25.379848,5,37897
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,DYDX,-66672.1,0.12879,2.7633325204,0.12507,21.0943,250.616287,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,BNB,0.7,569.3,,566.23,,-2.149,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,kPEPE,-1180185.0,0.002744,0.1588382295,0.002697,57.8944,56.847871,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,CFX,-744053.0,0.045037,0.278938566,0.04253,5.5586,1865.353015,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,GMX,-157.08,5.878,1061.426146655,5.6008,188.5133,43.546972,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,XRP,-2993.0,1.070468,64.1385225683,1.0677,59.0717,8.5857,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,WLD,-16391.1,0.40606,11.6406562986,0.39833,28.2236,129.395173,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,ZRO,-37529.6,0.89863,5.5294704835,0.84252,5.5630,2107.173755,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,DOT,-412.5,0.82569,447.5661355613,0.83475,535.1679,-3.715523,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,TRB,-0.97,15.19,170993.5973734904,15.2,11248.5788,-0.0097,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,BLUR,-932467.0,0.017824,0.1951114985,0.017256,10.3069,534.706143,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,TIA,-262.1,0.3982,671.524942104,0.40513,1656.5542,-1.815191,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,BSV,-70.56,13.8041,2364.9593312439,14.49,162.2132,-48.46694,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,MINA,-10295.0,0.048406,16.1522143009,0.042547,378.6323,60.347449,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,GAS,-304.0,1.07172,546.5881705658,1.0324,528.4345,12.04701,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,FET,-1630.0,0.163101,108.0734488667,0.15908,678.3654,6.636267,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,NEO,-442.26,2.1285,399.647578954,1.9166,207.5190,93.722936,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,SUSHI,-5314.3,0.14811,31.3671298215,0.15889,196.4141,-58.174255,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,IMX,-244736.9,0.13568,0.849633067,0.13089,5.4912,1171.88901,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,JUP,-17719.0,0.217823,10.613040176,0.21315,48.7914,83.87467,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,kLUNC,-419.0,0.061897,395.880236864,0.059125,6694.6488,1.161442,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,RSR,119424.0,0.001256,,0.001216,,-4.77696,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,JTO,-41850.0,0.678416,4.8353183453,0.63245,6.6454,1934.174049,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,ACE,-3979.12,0.0762,41.750430076,0.0706,590.3659,22.534346,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,WIF,-2535.0,0.15216,69.5379984823,0.14925,464.9162,7.403421,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,CAKE,-544.2,1.42131,306.1390256387,1.3816,220.5830,21.668991,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,ZETA,7497.5,0.0358,,0.03432,,-11.162668,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,DYM,-18185.5,0.01669,9.1350007301,0.01515,601.9703,28.162748,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,W,-1981221.3,0.01078,0.0984038742,0.00962,9.2291,2312.073786,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,STRK,-117508.9,0.02999,1.5260821722,0.02917,51.3168,96.660269,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,AR,-1806.98,2.0215,99.277419177,1.9325,50.3725,161.088439,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,BOME,659396.0,0.000405,,0.000404,,-0.853693,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,ETHFI,-55823.1,0.40948,3.5453642986,0.39428,7.9920,845.870167,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,TNSR,167032.6,0.03239,,0.03146,,-153.885525,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,SAGA,-292102.4,0.01605,0.5802870722,0.01251,45.3859,1036.199263,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,MERL,-1744.0,0.027539,95.113945732,0.017015,5589.0056,18.352112,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,HBAR,-3012.0,0.0665,58.4665043121,0.066603,876.8359,-0.310236,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,POPCAT,-539.0,0.046856,307.7413764538,0.043704,7040.4922,1.699227,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,EIGEN,-127294.96,0.2105,1.6217339921,0.2399,5.7600,-3739.110339,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,REZ,-203066.0,0.003389,0.8191208355,0.002396,340.8701,201.836682,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,TURBO,-766380.0,0.000921,0.2172377588,0.000832,260.1031,68.914474,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,BRETT,-36077.0,0.005432,4.6021852746,0.005099,901.5662,12.010131,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,ZK,-138187.0,0.011109,1.2831174303,0.010201,124.7835,125.545166,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,POL,-402711.0,0.076813,0.5189799065,0.082189,5.3145,-2164.819869,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,CELO,-10005.0,0.068443,16.6471232371,0.070507,235.1060,-20.644623,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,PNUT,-104253.0,0.0443,1.6331523545,0.04232,37.5906,206.455842,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,IOTA,-15436.0,0.039737,10.7814839858,0.037182,288.9651,39.448686,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,ME,-14937.0,0.06511,11.167526624,0.06429,172.7055,12.256803,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,MOVE,-449012.0,0.010797,0.3800993944,0.010735,34.4075,28.186033,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,VIRTUAL,-1299.3,0.56528,135.9367364889,0.55596,243.5081,12.371685,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,AIXBT,-35865.0,0.021759,4.6427729001,0.018513,249.7845,116.408054,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,BIO,-6169.0,0.029905,26.9124513776,0.028178,954.0874,10.618386,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,S,-590279.0,0.023448,0.3234015288,0.025406,11.7293,-1155.235337,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,ANIME,-204388.0,0.002988,0.8141401857,0.002698,300.7569,59.426394,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,VVV,-875.26,10.9016,200.29146198,10.809,17.5301,83.68289,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,BERA,-80229.2,0.19589,2.376914844,0.18449,11.8837,918.871924,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,NIL,-68607.0,0.03954,2.4510008981,0.033622,71.8987,405.956367,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,WCT,421.0,0.043514,,0.04312,,-0.170084,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,HYPER,-6426.0,0.077999,25.8757150293,0.066651,387.2270,72.928281,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,ZORA,-2060663.0,0.007535,0.0871673422,0.006684,12.0412,1753.950231,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,NXPC,-3023.0,0.318036,55.1151733913,0.25277,217.0448,197.300497,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,RESOLV,-44987.0,0.020334,3.706014361,0.019417,189.8644,41.35489,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,SYRUP,-177595.0,0.143306,1.1210610065,0.18725,4.9870,-7795.199627,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,PUMP,-10461286.0,0.001458,0.0191191113,0.001504,11.7122,-479.506896,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,PROVE,-238.0,0.20005,697.0481687899,0.20349,3424.4665,-0.80682,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,XPL,-220330.0,0.096476,0.9253558913,0.089008,9.3963,1649.719964,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,LINEA,-4091421.0,0.002539,0.0429968054,0.002461,16.4713,321.822316,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,SKY,-262065.0,0.059584,0.6919376179,0.059078,10.7123,131.495384,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,ASTER,-1329.0,0.620024,132.9753025453,0.6198,213.5455,0.33824,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,AVNT,-2778.0,0.093281,63.4127554617,0.093639,676.2045,-0.997296,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,0G,-7030.0,0.197396,23.7658838624,0.17427,135.3739,162.580495,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,HEMI,-156107.0,0.004787,1.0666862051,0.004277,248.4006,79.175034,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,2Z,-10640.0,0.068286,15.6593853019,0.072072,216.2742,-40.250993,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,MON,-1312661.0,0.021334,0.155968993,0.021973,6.0982,-829.473081,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,MEGA,-17540.0,0.051141,9.5026277955,0.047167,200.4677,69.969226,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,CC,-122455.0,0.131638,1.4872572815,0.13288,10.1925,-153.31131,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,ICP,-5063.3,2.31692,36.9097884982,2.1703,16.0068,746.433369,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,AERO,-50540.0,0.54347,3.7691002741,0.48757,6.7304,2825.740082,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,DASH,-26.0,34.5502,6798.513952028,33.11,204.3311,37.445776,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,SKR,-4498.0,0.009123,36.8809918698,0.009262,3980.9685,-0.620724,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,AZTEC,1049629.0,0.014959,,0.014003,,-1005.202222,3,193286
2026-07-13T17:23:15Z,0x585ed02322995c353a2b1d6e7b511736ecd94a34,CHIP,-632877.0,0.033119,0.2926257319,0.03057,8.5723,1613.345419,3,193286
2026-07-13T17:23:15Z,0x0cd7fb4ff59c9e3534a40bc677f41154682fece7,SUI,-5968.2,0.72955,3.3223733397,0.72437,3.5866,31.53657,10,28412
2026-07-13T17:23:15Z,0x0cd7fb4ff59c9e3534a40bc677f41154682fece7,DOT,-24208.0,0.86798,1.4752320701,0.83475,0.7673,805.762256,10,28412
2026-07-13T17:23:15Z,0x0cd7fb4ff59c9e3534a40bc677f41154682fece7,ADA,-121739.0,0.164216,0.2852408536,0.15787,0.8068,772.64903,10,28412
2026-07-13T17:23:15Z,0x0cd7fb4ff59c9e3534a40bc677f41154682fece7,NEAR,-10600.8,1.88837,3.401219828,1.9389,0.7542,-531.34621,10,28412
2026-07-13T17:23:15Z,0x0cd7fb4ff59c9e3534a40bc677f41154682fece7,ENA,-195709.0,0.081455,0.1578558788,0.078627,1.0077,553.790507,10,28412
2026-07-13T17:23:15Z,0x0cd7fb4ff59c9e3534a40bc677f41154682fece7,HYPE,2124.92,65.559,55.6386559326,63.715,0.1268,-3941.776345,10,28412
2026-07-13T17:23:15Z,0x0cd7fb4ff59c9e3534a40bc677f41154682fece7,XPL,-191915.0,0.090229,0.1697851876,0.089008,0.9075,238.053821,10,28412
2026-07-13T17:23:15Z,0x0cd7fb4ff59c9e3534a40bc677f41154682fece7,MON,-916830.0,0.021877,0.0381098676,0.021973,0.7344,-80.869344,5,28412
2026-07-13T17:23:15Z,0x0cd7fb4ff59c9e3534a40bc677f41154682fece7,LIT,-2465.0,2.417211,8.385236371,2.3813,2.5213,89.9997,5,28412
2026-07-13T17:23:15Z,0xf822fa0fd364c573fcdb7009fcf47601bc8be01a,BTC,-833.25174,62219.0,121586.8489152085,62239.0,0.9535,-9925.073009,3,55356012
2026-07-13T17:23:15Z,0xf822fa0fd364c573fcdb7009fcf47601bc8be01a,ETH,-16974.8802,1728.07,4665.4971386724,1773.7,1.6304,-767705.325554,3,55356012
2026-07-13T17:23:15Z,0xf822fa0fd364c573fcdb7009fcf47601bc8be01a,SOL,-144017.84,76.5303,414.5552898207,75.343,4.5022,173585.212408,3,55356012
2026-07-13T17:23:15Z,0xf822fa0fd364c573fcdb7009fcf47601bc8be01a,HYPE,-728115.18,66.1667,126.2273171371,63.715,0.9811,1793195.1505460001,3,55356012
2026-07-13T17:23:15Z,0xf822fa0fd364c573fcdb7009fcf47601bc8be01a,PAXG,-598.005,4192.472,80173.6295550843,4000.4,19.0414,114680.671816,3,55356012
2026-07-13T17:23:15Z,0x5306cb5adfbaf940ce3dba0ac41d903dc70a766e,BTC,-1.29299,62246.0,245392.7794860396,62239.0,2.9427,19.39485,20,245810
2026-07-13T17:23:15Z,0x5306cb5adfbaf940ce3dba0ac41d903dc70a766e,ETH,-11.0227,1771.55,23100.6498365138,1773.7,12.0240,-19.27134,20,245810
2026-07-13T17:23:15Z,0x5306cb5adfbaf940ce3dba0ac41d903dc70a766e,SOL,65.86,75.24,,75.343,,5.594916,20,245810
2026-07-13T17:23:15Z,0x5306cb5adfbaf940ce3dba0ac41d903dc70a766e,WLD,-42466.5,0.39852,5.7757797714,0.39833,13.5000,14.934907,10,245810
2026-07-13T17:23:15Z,0x5306cb5adfbaf940ce3dba0ac41d903dc70a766e,HYPE,-48.0,63.7063,4821.3761949206,63.715,74.6710,0.110418,10,245810
2026-07-13T17:23:15Z,0x5306cb5adfbaf940ce3dba0ac41d903dc70a766e,ZEC,137.61,511.3878,,509.4,,-288.690326,10,245810
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,BTC,0.0562,62520.0,,62239.0,,-16.246933,20,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,ETH,-0.7894,1780.83,41257.0932403364,1773.7,22.2605,5.950015,3,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,ATOM,-392.32,1.5772,75.2053039147,1.5366,47.9427,15.935505,5,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,DYDX,-7976.7,0.13244,3.7483060021,0.12507,28.9697,59.070206,5,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,SOL,-270.78,75.4307,189.8698884307,75.343,1.5201,28.642895,3,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,AVAX,133.26,6.8686,,6.4747,,-52.820685,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,BNB,-2.91,566.99,10971.033309442,566.23,18.3756,2.212007,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,APE,-5783.9,0.16173,5.1472235153,0.1503,33.2463,66.128758,5,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,OP,12372.5,0.10544,,0.09862,,-84.386497,5,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,LTC,-12.26,45.0602,2513.0015979181,43.345,56.9767,21.01681,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,ARB,-15565.1,0.10137,2.0360278705,0.09079,21.4257,164.886432,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,DOGE,-4747.0,0.07723,6.450054505,0.071717,88.9376,26.183083,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,INJ,324.7,4.77634,,4.7024,,-24.236032,5,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,SUI,1423.6,0.72802,,0.72437,,-5.349469,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,kPEPE,187239.0,0.002734,,0.002697,,-7.148341,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,CRV,2728.5,0.2075,,0.21575,,22.084155,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,LDO,3983.0,0.30934,,0.3106,,4.897623,5,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,LINK,-81.6,7.41257,378.9433474323,7.8908,47.0234,-38.933415,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,STX,-4850.7,0.16624,6.1228146684,0.16456,36.2072,8.171706,5,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,CFX,24283.0,0.045585,,0.04253,,-74.203115,5,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,GMX,-74.23,6.5606,372.7054728662,5.6008,65.5450,71.246811,3,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,SNX,1909.1,0.24337,,0.228,,-29.260711,3,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,XRP,-785.0,1.082193,40.5790202417,1.0677,37.0060,11.455624,20,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,BCH,-10.218,211.645,3199.2000029826,236.0,12.5559,-248.851225,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,APT,903.26,1.0532,,0.5938,,-415.145785,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,AAVE,2.14,98.4353,,94.387,,-8.787652,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,COMP,-29.95,18.0481,981.6865282137,16.691,57.8153,40.736781,5,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,WLD,1454.4,0.42043,,0.39833,,-32.378156,10,42180
2026-07-13T17:23:15Z,0x5a41572196f22e4734209092da4d00b508e441b8,YGG,-28797.0,0.025015,0.9676363723,0.02135,44.3225,105.535591,3,42180
